group,ret_fwd_1,ret_fwd_3,ret_fwd_6,ret_fwd_12,ret_fwd_24
counter_trend,0.00013665309245958213,0.00044412255049341987,-0.005896587772281303,-0.015885921998414876,-0.019691717456066016
counter_trend,0.0044886181781271794,0.003714965803664594,0.004739534722246086,0.009297851940406332,0.0126712924479091
with_trend,0.0007290069834782198,0.004319529892693019,0.005436886390734141,0.004537557485947863,0.012086520183955063
with_trend,4.04069652719663e-05,0.0009090052177505026,-0.008335907781999774,-0.008733176729016634,-0.007911712080421407
counter_trend,-0.0010074851480967872,-0.0015889866429714683,-0.005206466872715199,-0.00313740341420754,0.0051523804720465805
counter_trend,0.00016957315161580944,0.003228679589691863,0.004408901942012156,0.008315874138167256,-0.013952472132025995
counter_trend,0.001790767562968698,0.00311498692940515,0.005468373276980021,0.010209472579195467,0.006133916993145583
with_trend,0.0014168146848219099,0.0023794419674025846,0.005504569095167611,0.00625704005217842,0.0038165937051168886
with_trend,-0.0004820118359040171,0.0003882752249357857,0.00017405741216802717,0.00040836546700950827,-0.005864395886889473
counter_trend,0.00030045836512848645,0.0018027152545641023,-0.0007406405954570872,0.006547052128642372,0.0007755837894296569
with_trend,-0.0001105537706843629,0.0018102048571528861,0.007883373061111643,0.013528165267557846,0.011821605002245494
counter_trend,0.0006780681150910794,0.0012792550960489812,0.0027752076168106043,0.012666715599921607,0.003292502027234745
counter_trend,0.0022914012627270886,0.00363682230023743,0.004940192141941191,0.007056409286159804,0.012501138696770386
counter_trend,0.0016357418550458913,0.0023604345558354556,0.0015115019187894596,0.00019325828871252781,0.0
with_trend,0.0011959009464113102,0.0009072283277318238,0.00254987388056116,0.004048193433541458,0.014233963586878007
with_trend,0.00034140878922794826,0.0006077076448256502,0.006916942069756571,0.008931253926200977,0.015493130855160686
with_trend,-0.00023312352216342536,-0.006067878908981861,-0.011669504112964968,-0.007186865154694133,-0.008339168082059478
counter_trend,0.0007418277981934285,-0.0009478998523199111,-0.0005357694817460512,0.005996490023010503,0.009149294226740379
counter_trend,0.0012625742878296098,-0.0006861816781683627,-0.0006038330149713556,0.002435944957497549,0.005194402165551004
with_trend,0.008070263556210211,0.0065091528598868464,0.004968397689556037,0.003997800870149559,0.006461634007778327
with_trend,-0.0014260244900144992,-0.001084576914579527,-0.001104661672256979,0.00043516974967694466,0.0009640683685150364
counter_trend,-0.0013558934085111662,-0.0032621895556450564,-0.004067666800912861,-0.003490401396160525,-0.009377104309303275
counter_trend,-0.0005923943815627775,-0.005742244969587196,-0.009148558103431625,-0.008098385761493798,-0.01353770507538099
counter_trend,-0.0014148771967830154,0.0001895461561374212,-0.0014554956809011976,-0.004908066830945912,-0.010066621083701155
counter_trend,-0.000646702841045177,-0.0005990442453593925,-0.004560956878950528,-0.002246441447841363,0.007692360109274876
counter_trend,-0.002956181757497678,-0.003964287417155377,-0.00130099243244719,-0.0015393941870841532,0.008330431643405412
counter_trend,0.0002728140772063625,-0.0003478447687900177,-0.0002387123175555672,0.007250027281407778,0.01235165734551913
counter_trend,-0.0017653367913860185,-0.0012923597642600093,-0.0014189244197300166,-0.006934769186777712,0.005868912125325032
counter_trend,-0.00048699132755170016,-0.002461641094062661,-0.005523682454969925,0.005903935957304762,0.0076784523015343
counter_trend,0.0015515505553698183,0.0028633642722950547,0.005407103842948402,0.005526958944197524,0.01120042225433604
with_trend,-0.00040617507173457135,0.000589599465429913,-0.0018277583428324418,-0.0010088701964020563,-0.0032690014805497603
counter_trend,0.0001049848106990936,0.0026311818181479207,0.0031167365676314507,0.0035235592706412966,0.003490751517297941
with_trend,-0.0007703320233447553,-0.0011620229530885373,-0.0007964382238122569,0.0018866446449321561,-0.0016777428157356278
with_trend,-0.0001889607808641669,0.00028669911579393137,-0.0005603664535971387,-0.003557675391442028,0.0035707006535437014
with_trend,0.0006543993779966062,-0.0001619800440585406,-0.0006868018660101116,-0.00031748088635474847,0.0013411947648049871
with_trend,0.000554942537636105,0.0014454317259358085,0.0020390911848022775,0.003968484426118524,0.00665930399881276
with_trend,0.0006649573851829071,-0.0030626402644484685,-0.004386161213802975,-0.005754438910237192,-0.004616345164033531
counter_trend,-0.00037417344575552125,0.00029675313364863065,0.0057673326409093395,0.009179987226712871,0.009360626020088914
with_trend,0.0015553225395206205,0.001204736104028603,0.00043982024477307036,-0.0015744581845996697,-0.0010453850076491689
