confirmed,ret_fwd_1,ret_fwd_3,ret_fwd_6,ret_fwd_12,ret_fwd_24
True,-0.000133747188262201,-0.0002832381334343381,-0.0002832381334343381,-0.0019827141417072536,-0.0027931202913745734
True,-0.0006846106026864307,-0.001809869295960831,-0.000495754676151483,-0.0020459392041296542,-0.002667589962307426
True,0.0005354662467160765,-7.086161606739694e-05,0.0001023749161566112,-0.0015355056265295985,-0.0028426540060370042
False,-0.0005534810885139407,-0.002782988663639241,-0.004154998122490761,-0.0057842593548769194,-0.0035781305091100446
False,-0.0008813724641315579,-0.001778352378777881,-0.003845306095136891,-0.00558466714701622,-0.0022853410261867158
False,-0.001350560131152645,-0.0028104141457512277,-0.0021780709629571904,-0.004824544283539511,-0.0036457394902220663
False,0.00045340129141191454,-0.0013758384015259972,-0.0034630556120136546,-0.0027751285939869863,-0.0026422429292850547
False,-0.0019143616190029356,-0.0020706360368807353,-0.00403970151586186,-0.0037818409126425534,-0.002398820128145074
False,0.0005714419908098289,-0.0009315365527174935,-0.0004227183417223612,0.0028337182086466406,0.008156739492903853
False,0.000743232670943561,-0.0018463542481614859,-0.0014082303238929228,0.001807228915662762,0.005891089031450525
False,-0.0022436852597428336,-0.0018918891451354947,0.0011335652581792033,0.0005550560919360681,0.0049642340616815606
False,-0.00034475193801319914,0.0005092926357013194,0.003353503959581783,0.003329990310354969,0.006330907060605018
False,0.0006975796392774125,0.00043893435257502667,0.004310885411265453,0.004538186642041087,0.008692312583806094
False,0.00015665019351507325,0.003031189077026486,0.00291370143189007,0.006148520095466736,0.006955276424579049
False,-0.00041505016261700334,0.0028427635253520656,0.003257813687968847,0.006758404977237564,0.007290924383411168
False,0.003290504544030126,0.0038702522720150956,0.0032199937323722505,0.007654340332184262,0.009362268881228486
False,-3.123535842575187e-05,-0.000117132594096514,-0.0005778541308760765,0.004708722473840465,0.004287045135092926
False,0.0006091007059412235,0.0004138736177921043,-2.3435059661403024e-05,0.0055600596613980535,0.004380895858062228
True,-0.000694577557046383,-0.0006477515776277532,0.00022632556718993335,0.004307997910843353,0.0041441069828780375
True,0.0004998164707721298,-0.00046077550861023386,0.0032254207505173493,0.00595103284001719,0.004342223437072912
True,-0.0004527316617313204,-0.00043712776180537816,0.0034892240474067027,0.005307979964779941,0.0029974475095226882
True,-0.0005076102490414458,0.0008746436966520221,0.004420113860883479,0.004076492959836253,0.003170611709397031
True,0.000523486943884377,0.0036878955510759592,0.005289633241135627,0.00440673198631103,0.009938579219602062
True,0.0008590193190243234,0.003928068877168567,0.00558362557365788,0.002990956892778396,0.01013643577375345
True,0.0023017563750986625,0.003542371851020798,0.004080748765874276,0.004135358911194098,0.007857189733832648
True,0.000762903055963049,0.0015958523532659807,0.0027168491080107326,0.0008018262840914225,0.005947477042671512
True,0.00047450138461058167,0.0016490790005911915,0.0018124319362768926,0.0005289445844611773,0.0035937568063721947
True,0.00035764323534204223,0.0005364765155462248,-0.0003421087414572366,0.001694954788247216,0.0018037973207274405
True,0.0008160854388292726,0.0011192106597794904,-0.0008782556047834955,-0.00041970108282640695,0.003093360197518713
True,-0.0006367964139909477,0.0001630839972903697,-0.002578272572209439,-0.001172643833659226,0.0009785039837422183
True,0.0009402732231944544,-0.0008781141693735561,5.438820073666584e-05,-0.00016318791476932493,0.001095690284879547
True,-0.00013975172156799331,-0.0019952331783210653,-0.0019098340928676016,-0.0015992919639460368,-0.0011334787705636895
True,-0.0016771618824369394,-0.002740909571010808,-0.0012811653268615109,-0.0022983329500061433,-0.000760926793133887
True,-0.0001788789262043844,0.0009333219333245157,0.002037760665441146,-0.0009022034245307342,0.001843318595998511
True,-0.0008868144690781232,8.556981719176626e-05,0.00045895760404524033,0.005507576818358562,0.0017580707895761272
True,0.002000988819334193,0.0014637562677131122,0.0014092622006292022,0.0071241707932354625,0.0017440592980160208
True,-0.0010256890508860694,0.0011034088963921551,-0.00021756428257613258,0.0037065031020062644,0.0014219965454376204
True,0.0004900319692597854,0.00037335583886255463,0.0003111363477259488,0.00514152814617197,0.0019834942167531455
False,-0.0023857300847337504,-0.0019638150475138616,-0.0014882094040120641,-0.012197180166903299,-0.013363192234946752
False,0.0007151260698055051,0.0011457396172152023,0.0007228155974379202,-0.008389274646858458,-0.010934508293155565
False,-0.0002919932380512913,0.00117564930075309,-0.004402950668510819,-0.00995082219148613,-0.012363608421699701
False,0.0007225100305914278,0.00047654148283649,-0.006264315690765687,-0.008270433967194957,-0.011606278150989247
False,0.0007450228885679255,-0.00042244001351809946,-0.008594734093213319,-0.009685397400841844,-0.010960405849642085
False,-0.0009900762204422264,-0.005572049193525719,-0.011811839560159298,-0.010115654794314755,-0.012349090222414816
False,-0.00017669248161311657,-0.006737646405593267,-0.010724931707115193,-0.009680095953413348,-0.010064226745215454
False,3.8909597743996827e-05,-0.0013073547022820486,-0.0005291627474001137,-0.0033695633827192095,0.004933744775871052
False,-0.0006692112605378719,-0.0006147477247699928,-0.001400691018463407,-0.004396613474621169,0.0031437809563901187
False,-0.0006774540187818312,0.0004127018735107235,-0.00021803896528638234,-0.0035507934777531114,0.004703243992462358
False,0.0007324502279191236,0.0007792106596018478,0.00010128959364164025,-0.0018155608368721765,0.006288230022986729
False,0.0003581823447833532,-0.0007864267477472042,-0.0018298048091147656,-0.003207990432129715,0.005216890306837918
False,-0.00031134461957582626,-0.0006304806382564365,-0.0017046117921774018,-0.0023895777388597272,0.005308425763767222
False,-0.0008331140265503967,-0.0006773932339315669,-0.002841904465293754,-0.001969868026628241,0.004430248763966249
False,0.0005143070920945458,-0.0010441992475858086,-0.0030001247038847767,-0.00022598341925361698,0.006530149355792547
False,-0.00035827219619510853,-0.0010748088000592793,-0.0033334813412891906,0.0003660685107254036,0.005046972639274339
False,-0.0011998628821630053,-0.002165978450509365,-0.0019166562931767217,0.0026957958261586423,0.004464432671053897
False,0.0004836497845737142,-0.0019579699670653206,-0.0013807120565760833,0.004524392752581097,0.003923748411967409
