ret_fwd_1,ret_fwd_3,ret_fwd_6,ret_fwd_12,ret_fwd_24
-0.003459422514452415,-0.005849694914736525,-0.008751632339801585,-0.00449801064552835,-0.020023368232949257
0.0037639499259933817,0.0036553075857583828,0.01007342426368929,0.006487970932124387,0.007985782420303345
0.00140929823071545,0.005745576653365392,0.004336278422649942,0.00330642004062498,0.00525000197649117
0.00591693063095855,0.00676884472703887,0.004979817380596385,0.004623562394962866,0.002679657065852936
-0.002246247932612744,-0.0017769991153505638,-0.0024001000038462728,0.001284664794799939,-0.0044232470479633745
0.002549468154755097,0.0007779343916323178,0.00040051297455923063,-0.00027728354553224754,0.008226070815136488
-0.0014238216913462498,-0.0003771280362036,-0.0009312563494751069,0.0022165440384200874,0.00488717175137765
-3.059250024850524e-05,4.588875037292439e-05,0.0003976948551063231,0.0032045644010370022,0.0010554336104504625
-0.0005042980638045869,0.0022311783349597825,0.0027278430442325696,-0.0005119390593318895,-0.0042560268676963275
0.0006252554413734845,-0.0013114877947927317,-0.002523858560739445,-0.0035913548326420575,-0.0061075960449842315
-0.0007400379997408724,0.0005340535467568408,-0.002494785367656016,-0.0027007850793129284,-0.000701891317829717
0.0014819205690574933,-0.0010031538309546173,0.00015959144589849927,-0.00221148146459349,0.004088573252473582
-0.0016859640329293102,-0.0016327956499285756,-0.001997334366171555,-0.0027643610073210256,0.005156596494425791
-0.000498527060598497,-0.0019639242375738553,-0.002938332801600829,-0.0024775584076922597,0.004992907249848244
-0.0010303308339664197,4.512397812983515e-05,-0.0003835538141042649,0.0027300006768595786,0.010198011536697082
0.0013950348758720033,-0.0014400360009000357,-0.0008400210005250486,0.007447678691967274,0.004155096377409517
-0.0016756406532764112,-0.003522576465068483,-0.005697178221139909,-0.0034257542244762185,0.003932170066355267
-0.0007090663515108009,0.0050455743440804834,0.00616515279383445,0.006919002283335418,0.009665693949542087
-7.420214147457749e-06,0.000868157635029343,0.001113032122107116,0.0023522004645053496,-0.004504069987459891
0.00012567926244111405,0.0005101399557878583,-0.007334186031037304,-0.005478459525200208,-0.008051346695549966
0.0003245557767739271,-0.0012539370026033447,-0.0007818592255232071,-0.0018587698277590103,-0.00045731082484934404
0.0005980949568042959,-0.0004799527431145201,-0.001617071549878113,-0.00042088902015802176,-0.0036328804548475535
0.0006579141902480767,-0.0008870753126940523,-0.0004657219314586625,0.00047310683343670945,-0.0039844466128506895
0.0008487022235998953,-0.0020516527553302577,-0.006383716725337774,-0.0036826296484896437,0.00024353325805703818
-0.0024491977426136513,-0.004551665375677749,-0.007045110840618207,-0.0028918225074693327,0.001187709785695823
0.0023337309319364508,0.001741037361920883,0.005319424790890315,0.010875927009786901,0.011327855856923641
0.0005546844954589236,0.0035721681507558944,0.0026328950093186254,0.008179739963908528,0.00897109723988998
0.0002508595647650047,0.0009444198573378415,0.0070683445266011,0.006241983607375046,0.009267054829541266
0.005771697306541146,0.006118146570152305,0.005852781176748145,0.006184487918503345,0.00886024826406806
0.00040346836370441785,0.0016652313096232607,0.0004548262185097851,0.0007849366979044703,0.006132719128308262
0.0007803766264076195,0.0006563976894802259,0.001232568994690375,0.0032017620631308308,-0.0015534818250773075
0.0009818895919704307,-0.0032584187940940534,0.0005309404320315014,-0.0019056004073023658,-0.028423885373481617
-0.00286678890538139,0.0007203352833318188,0.0013315215809539538,-0.0012005588055531424,-0.029453716639017413
