div_type,ret_fwd_1,ret_fwd_3,ret_fwd_6,ret_fwd_12,ret_fwd_24
bearish,0.00047347795049601515,0.00022580527672966255,0.002687897903585368,0.0015879722032021704,0.008041840882271556
bearish,-0.00010907900956258487,-0.0005163145838635863,0.006632003781405826,0.005875715376504331,0.006181143875213513
bearish,0.00029591564452524644,-0.00018764660590275817,0.0005557512327827308,0.0004619243211041457,-0.0001443490948903614
bearish,0.0007866685006867602,0.0006206814470419708,0.0013784813788961792,0.0012846585301904412,0.0077295665220560306
bearish,0.00037902799304201373,6.436202972359695e-05,0.0006007122774196461,0.0014302673271897604,0.0002932119534104771
bearish,4.289534650903093e-05,0.00047907073191666427,0.0006578311357721134,-0.0011440665846752518,0.0007722449446556645
bearish,-0.00031361634189108756,-0.0004419038930307817,-0.00014254964291315897,-0.0009622100896636843,-4.989237501962229e-05
bearish,9.971083856807894e-05,-0.0009330085608877381,-0.0019301169465693047,0.0043516658832243316,0.0030126846431064447
bearish,0.0005249865206162774,0.0011634836402849569,0.0010073994721757629,0.0033769403218024685,-0.0018019807599534143
bearish,0.0002555257442187209,0.0006104226111891542,-0.0013060204704512524,-9.22802833497327e-05,0.0022784378859503907
bearish,-0.00062226166840329,-0.0031749848192944574,0.00033235514808827027,0.0019375256469298385,0.003966963215198627
bearish,0.00023836899520457422,0.00031548837600614554,0.0007150999747609355,0.0008202627667628359,0.0019980930480383297
bearish,0.0002899840532590847,-0.0014153646560344235,0.0002554629640874051,-0.0006006600473674739,-0.0012910818307988459
bearish,-0.0015054243970017422,-0.001284450560976591,0.0001933650546124266,-0.0011325193954279111,0.0029625230680587755
bearish,-2.058296686124894e-05,3.4316383563215425e-05,0.00038434349590854566,6.863276712731903e-06,0.004893523159396285
bearish,-4.8035744029228944e-05,-0.0003019752395403419,0.004914079262848592,0.004886626344414946,0.003253170834384589
bearish,-0.0006035431168112115,-0.00020575567340919143,1.372390341636276e-05,0.0019341101885690382,0.0006584250134318292
bearish,0.0007303382560241989,0.001133770153049607,0.0022883932022090825,0.005279302250688955,0.0060583366793838245
bearish,8.99019377325061e-05,0.0006154824967843364,1.382415180972707e-05,0.0017012143677126446,0.002738544418472655
bearish,-0.00022582256806236156,0.00021899293919713791,-2.0523103173353263e-05,-0.000472188769244708,-0.0006569514443292013
bearish,-0.0003079976729064571,7.528832004388697e-05,-0.00023270935286268113,-0.0016563498853564562,0.0010677252660757919
bearish,-0.0006487564407771096,-0.0013384869725506787,0.006316839028619237,0.004397885766952214,0.006269042751471998
bearish,-3.3925675629875585e-05,-0.00035961894681135753,-0.0007328013787394339,0.0005020999993214925,0.00029854594554246106
bearish,0.002120061663338779,0.0015050288088986896,0.005716187705972153,0.0006439755770020206,0.021272901082985296
bearish,-4.905073305616625e-05,0.0013876402623023143,0.022671684731630837,0.027780698076100396,0.019777285002889444
bearish,0.000587738002487681,0.0012643348231982099,-0.0022143013354110064,0.005235022758026675,0.011009957491012967
bearish,-0.0007362857134693979,0.00020941103499350078,0.0018373604377046604,0.0019049102054520262,0.003965178121746238
bearish,6.742588209918132e-05,6.068329388919658e-05,0.001166461017726217,0.0013552602301920569,0.0007821402323495708
bearish,-0.0016702743953331822,-0.0007610487800283616,-0.0008553388438377052,0.00014143509571407087,0.0026670618048940664
bearish,-0.0006413501272769517,-0.0012496280868788956,5.2887698766879154e-05,-0.001692624549571864,-0.0009058216800554852
bearish,0.000834455796839606,0.0004336541936331706,0.00038108347843235357,0.00018396793587172056,0.0011104109859063627
bearish,-0.00029561892943652524,3.9415857258306985e-05,0.0008408781908180174,0.0009262726455678827,0.001386124313580206
bearish,-0.0003345644430158279,-0.00012464821532831571,0.0006232082762058777,-0.0082591562415949,-0.007098014261629482
bearish,-0.0003918034739373022,-0.00041792370553306313,-0.0004962778702626292,-0.0006725894335344318,0.00036568324234154126
bearish,-0.00021012713226686852,-7.223345901230527e-05,-0.0006435278863408112,-0.00022326048845089375,0.0026332444815819755
bearish,0.0005715327449780094,0.0013664139778644113,-0.0014386627695939236,-0.0006634959051364797,-0.00010510826219989333
bearish,0.0,0.0,0.0,0.0,-0.0022410543724054044
bearish,-0.002053862714797128,-0.002344441362549743,-0.002885974296997884,-0.017282825481105824,-0.022810430452642305
bearish,-0.00013524113585816622,-0.0026912918415196163,-0.0038881826559207244,-0.006579474497440341,-0.003847603553106538
bearish,0.0005644061343179629,-1.3431522172591137e-05,0.0010414637002296168,0.001303509405448544,-0.006262213723549959
bearish,-0.0008423157531702863,-0.0006433450947099795,-4.643311932939209e-05,0.0014989122937336674,0.003349339417413999
bearish,0.0006025053629599153,0.0014698416271616832,0.0016221298233534132,0.0030522524431262354,0.005210671627956298
bearish,-0.0006064121493356556,-0.0016083170744569664,-0.0011007698797722565,-0.0027024889263868035,-0.011020881670533722
bearish,0.0005196810033691879,0.0011126427512935244,-0.0029847895517794987,-0.007915033298566465,-0.0036310578945930594
bearish,-0.00017796101967504363,-0.0005470790278161441,0.0006459631056401349,0.008028323268463033,0.007369183968210846
bearish,-0.0006317329432105057,-0.001496209602340759,-0.003710599813804949,-0.0020747506317329023,-0.004861025402314145
bearish,-0.004566296236811929,-0.003928506513112051,-0.0014044876065548717,-0.0004545880180656381,-0.0036774616218684386
bearish,-0.000796951303140947,-0.005605721926515872,-0.005889378209879448,-0.0037551515486998754,-0.001958625733360919
bearish,0.0018265640375827452,0.0013951916207217696,0.001253656498119593,-0.002857797608616486,-0.00947656471159164
bearish,8.393305556553265e-05,0.0033570424690840817,0.011441919748794716,0.009462670453569189,0.010679598348612096
bearish,-0.00038676059256181894,-0.0004765357919817026,0.0005801236230533746,0.004040194758106352,0.0051728236472254885
bearish,-0.001279416426690494,-8.25365604323336e-05,0.0011418509068898963,-0.0016921336219519745,-0.0009492426704813539
bearish,0.0004131690785169617,0.0004131690785169617,0.0009227442753547699,0.00021347757671841272,2.7544605234464115e-05
bearish,-0.00020985364400705198,-0.0007784893245420532,-1.3538944774738049e-05,-0.003445668214619446,0.00016923680968305987
bearish,0.0007001019575856304,0.0020527460576400536,0.003194671016856887,0.001787649537792202,0.009203364600326225
bearish,0.0011836815296952796,0.0018775706084910304,0.002312940920094375,0.00019728025494925028,-0.0005306090553718334
bearish,-0.0006595130420737894,9.421518748808921e-05,0.0008748553123907321,-0.006500847936687371,-0.023015424372123117
bearish,0.00043325007231942436,-0.0008394088993548543,-0.0020105129330605376,-0.01479119713782684,-0.01834514610686988
bearish,0.001374234270731245,0.00120331046055977,0.0026459074184070897,0.0005879847439422825,0.007274517360898791
bearish,1.3672889370930363e-05,0.00017765873245734198,-0.003081688872288546,0.007359178173662606,0.006443552398690544
