group,ret_fwd_1,ret_fwd_3,ret_fwd_6,ret_fwd_12,ret_fwd_24
aligned,-0.00045304861143991015,-0.0008046751911933159,0.00171752757172694,0.001744575250022029,0.001744575250022029
aligned,3.962520825928628e-05,0.0010829085409980177,0.00033015504298727905,-0.0008782058112450919,-0.0004952325644808075
tired,-0.0018268394432250368,-0.0001431473326880539,-0.00101567122465962,-0.00988398249512612,0.004430750773677161
aligned,0.004130147349481472,0.00582718809208993,0.005057038289055793,0.007830922944808583,0.004307341575453538
aligned,0.0008073215242772047,0.0012822165385579787,-0.0011601006777430811,-0.000780184666318462,0.003093601807314661
aligned,-0.0013940400026938304,-5.387568186410174e-05,0.00023570610815548676,-0.0006330392619031677,0.01188632231126685
aligned,-0.0010564542753384032,-0.0011422911852095874,0.00038295807197097353,-0.0005942555298777963,0.0028194123473093136
aligned,-0.0012430634114831696,-0.0016352686336551514,-0.0017416209217439027,-0.004673139082076783,-0.00898068261816265
aligned,-0.0002592567971814175,-0.0006049391743667698,0.00041879279399048563,0.0019145050854216805,-5.9828491657198946e-05
aligned,-0.00021294109035741027,1.3301748058580642e-05,-0.00239551240675806,-0.004331884935554031,0.001710123036178901
aligned,0.0012129581759130481,0.0005766553986876755,-0.002432564459468378,-0.0013919268244183547,-0.0014515808311791334
aligned,9.313402651667246e-05,0.0029470200437728966,0.005860791240079655,0.009020695711178028,0.008202440111494624
aligned,0.000528255041533976,0.0008518112544735335,0.0018753053974458478,0.0013140344158160122,0.001789457350008572
aligned,-0.00047891133519950557,0.0020033051161849613,0.004654143199217531,0.006475329668476526,0.01072476476341433
aligned,-0.0009440531347920667,-0.0012319558638420602,-0.003595443102386242,-0.005322852781274312,-0.005570589731915709
aligned,0.00045784519981850735,-0.0014543104242702443,-0.002013135937714683,-0.005083353566314841,-0.005022757298636993
aligned,-0.0010252603604575805,-0.0009375674508956822,-0.0017334947658105282,-0.007891754802503814,-0.021408914310382055
aligned,0.00114589094988915,0.003396482776720555,0.0008988740206730128,-0.0028681341498715263,0.0008988740206730128
tired,-0.0022639645449431534,0.0011388359105939383,-0.0011319822724715767,0.0028814094208367003,0.01074353398004968
tired,0.001751258935203115,-0.00028620588616090625,0.0012606387690714538,0.0027802127413101285,0.008156666734809193
aligned,-0.0013649386453322698,-0.0012906103032596095,-0.0010338464241310685,0.0012027677171737583,0.004574564841342665
aligned,-0.0006753738516849239,-0.006521857818874266,-0.008111383289522656,-0.01412841793189179,-0.01684357785872659
