confirmed,ret_fwd_1,ret_fwd_3,ret_fwd_6,ret_fwd_12,ret_fwd_24
False,-0.0035429945896112702,-0.007132652417687235,0.00289447605162918,0.016993433568711414,0.020016496401147554
False,9.091468687261184e-05,-0.008676408084301812,0.008072530081634444,0.02139492019756406,0.022576224883117835
False,-0.003693000125773005,0.0018698538922532482,0.007526592180143732,0.02189421503136879,0.02117899228320086
False,0.0001809934952647918,0.0015310909872410239,0.0003274244947351068,0.002134326036847378,-0.007241739103897249
False,0.0007696116089854765,0.002556104952819327,0.0011545322945996084,0.0029725490181662373,-0.008107758124324072
False,0.0005797953511130771,0.0028870842240105166,0.0028670184468315707,0.0011565601729497388,-0.004804031742681958
False,0.0012046257076487876,-0.0012018263869566503,0.005633013370978102,-0.0006998990087696555,-0.004896034835664587
False,0.0011000010954633765,-0.0013979992254754547,0.0017875304271834924,0.0004095612229055856,-0.009046763040861716
False,-0.0034997081211010084,-2.0008012362016103e-05,0.0025009557603159482,0.0028157271218451907,-0.008656212442053501
False,0.0010079802205502641,0.006843063932736815,0.0018063101119365488,0.011753512963952994,-0.009062724732012417
False,0.0024814393500307563,0.0031899892551667808,0.001815920185068487,0.007963486799006603,-0.011738762969723093
False,0.0033394819139747067,0.00252101421316131,-0.0017055683778802733,0.004329646520026653,-0.01290309110746013
False,-0.0026239233358051894,-0.005002521248074765,-0.006297438822656876,-0.00784324910159151,-0.016579225372197692
False,0.0018129368029740078,-0.0013696997426364543,-0.001375510437517935,-0.00682582785244501,-0.011578450100085735
False,-0.004190195833242316,-0.00421595411080633,0.0003139860961933749,-0.008586001179948233,-0.01686671653298699
False,0.0010175826355067752,-0.0013014279957839214,0.009929267515698559,-0.009356096181062257,-0.01006408144953852
False,-0.0010423885829368151,-5.818664704948517e-06,0.006136423358896526,-0.01104746800232681,-0.010334498310949236
False,-0.0012755943272021453,0.0045491190843036655,0.006045525955804765,-0.00595370609627921,-0.012735900675311829
False,0.0023162004136756398,0.011245330499416228,-0.0015556066164336135,-0.004199074755153798,-0.00999960988713633
False,0.0035078276271487407,0.0061422777634563275,-0.005457824709781511,-0.00945245290559582,-0.01359596189650436
False,0.005381790203595083,0.0014896303655764775,-0.00889719368103048,-0.011439728410347016,-0.016285033444888408
False,-0.0027417932052338223,-0.01265858712002954,-0.019095756818891307,-0.02057441603042598,-0.028884829563193715
False,-0.0011326374304770903,-0.011529286393792693,-0.017079086853705516,-0.01954659075131604,-0.03023073645476415
False,-0.00882141249824031,-0.010371374532171185,-0.011927126300456448,-0.017158447614483707,-0.03057276064016412
False,-0.0016011498548309522,-0.00651969988788903,-0.002647586742173802,-0.008805036364158969,-0.019760209273579132
False,3.7453247360152986e-05,-0.005614532007393147,-0.004016549820673565,-0.004785285784631332,-0.016696823517764692
False,-0.004963705339020685,-0.0015720561514172005,-0.0025653592272224524,-0.00835242932104463,-0.022183768692984995
False,-0.0006915006438968918,0.00389752383140185,-0.001507445014958142,-0.0007146718066370905,-0.03932269001505062
False,0.004102906122476213,0.0016070047664167308,-0.002510378876477537,0.0007209341887595144,-0.03911543415790497
False,0.00048729453832385694,-0.0009948670626910294,-0.005294469115866063,-0.006822815617971045,-0.0457350481573332
False,0.001698782025889578,0.0005134629878038588,-0.004318933773391098,-0.0017429105020985158,0.010574356529357454
False,0.0009051616781428073,0.001013514883064781,-0.004771454291924715,-0.0028968313693965575,0.008192664558325014
False,-0.0020865818384973034,-0.008173596604213795,-0.00831408958732549,-0.002651409985565123,0.008436859992830836
False,0.0021994263379978563,-0.004829916777695509,-0.0004985366366128119,0.0017742039126515952,0.011372523912221988
False,-0.008280955364047049,-0.005779111959008154,-0.005009515666291597,1.4630663187409354e-05,0.007678125222605692
False,0.0012776187448855225,-0.0001416507794415045,0.0010474509811233546,0.01547571942533077,0.017821419509818526
False,0.0012435265554058272,0.0043524018799459,0.00258719720467826,0.014085710001233709,0.01553251869444816
False,-0.002657680212196145,0.0007740697283407094,0.0018836104838557688,0.014662706815133486,0.014353676970126017
False,0.005778050579868355,0.0011892702216187434,0.005710154336471263,0.01591756130669575,0.01819281730457112
False,-0.002323729216526016,-0.0017575550891931746,0.002273874158839728,0.011366389818527,0.010676892492943457
False,-0.002243903481094933,0.0011086825579087467,0.005049441586211234,0.013922007602865216,0.012295685760534303
False,0.002817718997557339,0.004515513948577965,0.014413171353731657,0.017060030899953116,0.02275741310962176
False,0.0005408827838135899,0.004038527182034457,0.01146884064409992,0.012338772407467946,0.019927755478939435
False,0.0011515188632276185,0.003936394816028921,0.01275507074629778,0.011121713656723653,0.01986408227972314
False,0.0023415384163962827,0.009853165299804845,0.010149452032687245,0.011117747685626567,0.02092988072358093
False,0.0004391062036550597,0.0074004266379295025,0.009071887329516803,0.009581320782749314,0.01603023355110511
True,0.00705187648267902,0.008784098251448436,0.008827989598851005,0.00766338243905107,0.01543797970024019
True,-9.295595184932726e-05,0.0002933958550246363,0.0026092519507501244,0.0023099519167382176,0.016849527303062217
True,0.0018132163943047619,0.0016591820366462784,0.0008600677830212788,0.0014267124355917815,0.018661473977689802
True,-0.001424246203825974,4.350915867790128e-05,-0.001612785891430213,-0.000304564110745309,0.016658229757363863
True,0.0012723027105852047,0.002315176832439203,0.0009585667259344177,0.002239606917463721,0.02107110919857358
True,0.00019729505943777426,-0.0007977905738357771,0.0005048534793496984,-0.0006817483085505005,0.021810166968805778
True,0.0008440873625896739,-0.0016562229892392866,-0.0011544159874697923,-0.0016039910665079926,0.022246715201438727
True,-0.0018374257612456812,-0.0013534765689092731,-0.0002985211172045199,0.005601815071453853,0.027163219156579377
True,-0.0006619922517572263,0.0013036841200877447,0.0005661577185565037,0.007496485641287798,0.027355556384500712
True,0.001147591998702735,0.0005026394848395288,0.001310335070599855,0.008646207973699305,0.030369084413102376
True,0.0008184472541459265,0.0010563852443807864,0.0012798134049838428,0.00970424370496259,0.028015648700355777
True,-0.0014614643425943097,-0.0007365661519356248,-0.001186003030144045,0.006387710069116537,0.027960680223120926
True,0.0017016947185413134,0.0008072898100259795,-0.0004500946755274793,0.007715470658833157,0.033626428016829024
True,-0.0009740779811088229,0.0002231923834625782,0.005902098089573871,0.014506067068893902,0.03466216676436762
True,8.127165604676634e-05,-0.0004497681622129823,0.006926406484238479,0.01721020752500313,0.032920127743907956
True,0.0011170752937763595,-0.001256370230668713,0.00732627303061073,0.01696796170027559,0.0365965704337734
True,-0.001646232990855867,0.005677638500442006,0.008413662382077192,0.018789421363049952,0.03898449722491937
True,-0.0007257589429642275,0.007379493707774243,0.0075827062118043465,0.022507259563493864,0.03992842367898053
True,0.008067562219589597,0.008593439803227243,0.008169242266808041,0.023889024049108976,0.04211585231678505
True,4.322841516457565e-05,0.002720577426495119,0.008553485469073863,0.021441293921683702,0.021527750752013075
False,0.0002415151581591779,-0.0027492421823499535,0.011402262360690862,0.020676485844481007,0.007537214626248234
False,-0.0006784389872622754,0.010752626590672776,-0.006503303563392904,0.020392638082528114,0.00503130923360362
False,-0.0023131655561194897,0.010791504339461078,0.009361665458946344,0.022728187085639284,0.009491129815763388
False,0.013783876067013257,0.014190517712926454,0.012924523485636996,0.025321430185451854,0.010946404621840822
False,-0.0006400009247871097,-0.017072357469177235,0.008237568525325534,0.007515010325689353,-0.002847224736398757
False,0.0010417804225977267,-0.001414573504403549,0.00901989847969098,0.00779878026621228,-0.008646991547078708
False,-0.01746646420493503,-0.0012482804810131087,0.009169668517591933,0.0026869261237594255,-0.014008956101961956
False,0.015279546243778253,0.025749531195740083,0.027071999073966957,0.022453362657715026,-0.0003704363931009702
False,0.0012084824991449583,0.010449253220841559,0.013242549310226837,0.0050136358453996,-0.015867609166571706
False,0.009092944752343346,0.010430969774572807,0.012238726985457138,0.00037298443896260913,-0.021892366853073053
False,0.00013544058510883694,0.001289269785661018,-0.0007166547073750307,-0.00999269848630402,-0.028384225417189435
False,0.0011903662588337305,0.0027644100685726425,-0.0012102023114890503,-0.008865880572249685,-0.02995155941161809
False,-3.664968587091533e-05,0.0017890952127959103,-0.0064238379294090375,-0.012873100733149179,-0.0372526025052381
False,0.0016088809996759323,-0.002003341645182677,-0.004496896439992737,-0.015054331318766434,-0.03180195821534737
False,0.0002165823591777638,-0.00396365521168629,-0.008121365876738285,-0.012942888870205338,-0.03583825924674344
False,-0.003822174887214369,-0.008198265664351667,-0.01172227680107818,-0.014020018640409249,-0.034640813928539904
False,-0.00035852787020018706,-0.0024985602646411254,-0.00928269626690581,-0.010284943604699781,-0.02429104241808866
False,-0.004035800213757046,-0.004174255976508223,-0.00766495440630055,-0.016318507360116863,-0.016185677492425166
False,0.0019026791156580014,-0.0035531407283604377,-0.006490959676709651,-0.0166511418377272,-0.013546062622307398
False,-0.002037818607561692,-0.006801129033021214,-0.010605125027756679,-0.022322582021236492,-0.014434548470228847
False,-0.003414598608145636,-0.00350533057690261,-0.00486100096079678,-0.020777076317383902,-0.014038611069849272
False,-0.0013630928157770672,-0.0029482946541641297,-0.0023249960870246333,-0.02225704975881848,-0.007248230623657204
False,0.001273786261154708,-0.0038300446224146523,-0.0010116380666991276,-0.018577162918662515,-0.004699198454367504
False,-0.0028575119666552906,-0.0013604391729250542,-0.008720394379137297,-0.02127429419092408,-0.00325596028595021
False,-0.002246244668867803,0.0006251416689802003,-0.01022656236495978,-0.024697434332096257,0.003773364064784568
False,0.0037560446204167874,0.0028292426814331417,-0.011843054062523395,-0.017003604796805516,0.006633895315045768
False,-0.0008749077333030097,-0.007369981617909027,-0.01599382133747529,-0.023195588298160263,0.003334425809025765
False,-4.846852800866053e-05,-0.010844924419788349,-0.019978503614522247,-0.02091401009957239,0.00548803392139785
False,0.004174622355708868,0.005242479945062106,-0.01028775755913891,-0.02734282388301379,-0.010127926132068144
False,0.0005971320328532759,0.0023344336562085566,-0.01478335128558661,-0.03139497299450478,-0.01683632533636681
False,0.0004660079187699395,0.0002869524807647128,-0.01358663842671115,-0.03296475179121938,-0.014740450208027056
False,0.0012696652511681172,-0.015449245146354929,-0.011072156339208328,-0.0329948900029825,-0.010646086548976696
False,-0.0014468003346772562,-0.017077917675994314,-0.013945952396206662,-0.03990613477157323,-0.009441104094526809
False,-0.015273006551808188,-0.013869610988195502,-0.012096888840584907,-0.04332762206703844,-0.015364008622105407
False,-0.00038666418691968296,0.004445772638503875,-0.017232348547910226,-0.026473144853179642,-0.0010271193008000168
False,0.0018125270995323906,0.0031863820501238926,-0.016860882051267012,-0.02211661262903397,0.002355146930695051
False,0.003016311831984142,0.001797654922070846,-0.019645023191495414,-0.016421307366540905,0.0016075826106995983
False,-0.0016399957867283543,-0.021582171757734137,-0.02216818325452452,-0.01766444489502028,-0.0014820210762850339
False,0.00042570182109957777,-0.019983588752891634,-0.026327342236921347,-0.005339731504043099,-0.0028684468134645424
False,-0.020391955708303766,-0.021404200746740876,-0.03161315403673626,-0.0020187615599859265,-0.005903846314888717
False,0.0024891604817394164,-0.005876976480564067,-0.001912037413248413,-0.0031121511336185126,-0.027550339845029637
False,-0.0074175056524257155,-0.005372611036221997,-0.0074031861434441515,-0.008720580969743708,-0.021831431748362884
