group,ret_fwd_1,ret_fwd_3,ret_fwd_6,ret_fwd_12,ret_fwd_24
counter_trend,-0.00019718156514170193,-0.010464152332037568,-0.029058433344472112,-0.022893744138316352,0.03178659158958008
counter_trend,0.007683358105168736,0.007426054101482116,0.04124678372919055,0.0559615040839907,0.002768783806234243
counter_trend,-0.014295551111058513,0.024457551059845706,0.019965794486313415,0.03448630769172101,-0.0010215320963252728
counter_trend,-0.006301322841475887,0.013420465318008556,0.024864512531367122,0.02120888503361318,-0.018798624492704308
counter_trend,0.002440651484662215,-0.0063272650798432695,-0.0022827211821779825,0.00881848457179446,0.08347065460487513
with_trend,-0.007130275692704857,-0.02048819302662519,-0.020504792426833562,-0.04963438432202427,-0.026765743975561973
counter_trend,0.009817747828204215,0.014127680050451952,0.025308063528787894,0.046612235911111854,0.05389833214772821
with_trend,0.0027056603597044315,0.01334250297320172,0.005088037662357658,0.004829281860375456,-0.023518578297916592
counter_trend,-0.004115328109081662,-0.0032400487457450167,-0.030604850059795963,-0.02212096490289639,-0.033654894519653644
counter_trend,0.001936996501049837,-0.005483510146955917,0.008551434569629146,-0.02222817634709595,-0.049749497550734656
counter_trend,-0.009503377179393202,-0.031935351942089296,-0.04174856209334432,-0.04613133538010861,-0.002670219418077213
counter_trend,0.01409821996496885,0.02602599268964223,0.035143478993384214,0.029701036556766702,0.06676676635203571
with_trend,0.002088586158883299,-0.006182430071339895,0.0008601641838386076,0.007986086844326667,0.039220798769965315
with_trend,-0.004455335858646325,-0.006163792988384986,-0.002573363551668706,-0.0032994578318077394,0.03493794830315511
with_trend,0.0076864131114726675,0.012099128404020165,0.009625609908670008,0.029627486550731774,0.011012239876558638
counter_trend,0.002193521305567714,0.009646886581894831,0.023079325101869497,0.010957368388721633,0.008021581997256222
with_trend,-0.0001418888959270337,-0.003309051751441028,-0.023072147969848578,-0.03766896813834164,-0.0020320516880977246
counter_trend,0.0009913890777248913,0.0013518941968975184,0.017713676534206746,0.0191325216818079,0.07829398677461219
with_trend,-0.008660671167846523,-0.015362326763797451,-0.0010364559130379147,0.01113677573371974,0.017444350290207744
with_trend,0.00368719850061483,-0.0003153972871295929,0.0036962746815394354,0.016425618428277833,-0.0009575370875444245
with_trend,0.004414126099332449,0.0014534590758330523,-0.0002777025044734538,-0.02309857767047918,0.015002653850546777
with_trend,-0.00021140190617763288,0.003211083690676686,0.007699479951310817,-0.014212883944804022,-0.007223269341605443
with_trend,-0.0020059072643445752,-0.007796086713515393,-0.014421324473173236,-0.010639261437316638,0.029726308534163248
with_trend,0.001459415566357869,0.021190447057253037,0.017526335109400604,0.004371572542519964,0.047782511485111145
with_trend,-0.0015298634940620337,0.0016480411516091031,0.012559061970214946,0.024503600121185798,0.053388368310338885
with_trend,0.0011702089024649975,0.009262808743478068,0.015125958865139344,0.0034944858949474966,0.04721187640979907
with_trend,0.0011801932443296081,0.002671689548098266,0.022646312437936356,-0.004381886102485688,-0.025130826095865588
counter_trend,-0.002385488313787487,-0.012096508156431929,0.008043033631880192,0.015615979679020953,-0.024417751166971757
counter_trend,0.005253233921005185,0.013768434859899426,0.022029064298720202,-0.00676556122228833,-0.047285577445828064
counter_trend,0.003538150981903909,-0.0025756313193203706,0.020974907647129726,0.051688642713592525,0.062236254016068804
with_trend,0.017259626258358862,0.029904025468030504,0.023827203168141242,0.038517835729496186,0.05136707164590559
with_trend,-0.013161986737693199,0.0046167273602792935,-0.00828242092274356,-0.006544878161334644,-0.007411643141621793
with_trend,0.01165184347181758,0.010742440963134703,0.006381667713437178,-0.0037961115612994423,-0.01608592367755235
counter_trend,0.004245691517257066,0.007751953560614089,-0.006966309744595334,-0.0057968859570688425,0.012704925444210202
counter_trend,0.0001677458993201153,0.005618477109758269,0.014870775026475602,0.01860968964987597,0.01740111076079831
with_trend,0.00428679832977763,-0.001865293619861541,0.02123137189465374,0.03158881697874083,
