group,ret_fwd_1,ret_fwd_3,ret_fwd_6,ret_fwd_12,ret_fwd_24
counter_trend,0.0008907659078010166,3.153181560189289e-05,-0.0007015828971431715,-0.00026802043261653363,-0.004516940467932162
counter_trend,-0.00014193909574056196,0.0007648436391161084,0.0009462080711548637,-0.0042500591380044694,0.0013562236835880093
counter_trend,0.00023716727595335385,0.0060635845941166,0.0046484865142615295,0.004150427329183692,0.0039448902622667426
counter_trend,0.0005992036898332387,-0.00044941065163406346,-0.0006701620215240345,0.0028067962313242933,0.002972365671936039
counter_trend,0.0007725233924813502,0.0019707229400032222,0.0013558494998304749,0.002680183198404462,0.013795060580023222
with_trend,-0.0017603165454177505,0.0008178461826056083,0.0005763868334554001,0.0021341890860373525,0.0013397021482093319
with_trend,-4.669587753225457e-05,-0.00024126203391683365,-2.3355721412432473e-05,0.0007626915503808895,0.0013619630946914985
with_trend,-0.00040372043912362265,-0.00038043663918263526,-0.00012422167357650782,-0.0009083709880282065,-0.00012422167357650782
with_trend,-0.0009547462213844726,-0.0019405568772602466,-0.004323552960308286,-0.0025227239404382873,-0.0032057921990064076
counter_trend,-0.00026473359235690275,0.00038931410640730135,-0.00011679423192223481,0.0006073222197133799,0.004111149177379314
counter_trend,0.0009733989534015386,0.0011213555943183628,0.0007242010341390603,0.0036989160229254914,0.0054354519686019565
with_trend,-0.0001466896210975399,-0.0006330482043047647,-0.00043232560293982036,-0.0020689945341691995,-0.00031652410215243787
with_trend,0.00012350634609181732,-0.0005326211175210593,-0.00043998363880548563,3.0884305669554024e-05,-0.004708679444751618
with_trend,-0.0004784061359445202,-0.001342631388072335,-0.0030787826878708735,-0.004799493815443312,-0.015293563894225981
counter_trend,-0.0009887731427414836,-0.0011522788495975655,-0.002436905373631726,-0.0004905015493374965,-0.007622125161551585
counter_trend,-0.0008604303783580347,0.00018773808646344037,-0.0001799003479259209,-0.0015878773306937655,0.006054308847995626
with_trend,0.0007194989920895623,-0.0002785050076474782,-0.0015240758910401997,-0.003728968448598602,-0.0033111993324297373
with_trend,0.000380020632217537,0.00017062578170690124,-0.00013183344680856024,-0.0002869407434830107,0.0022257974626447297
with_trend,0.0009687669534217402,0.0015190265829652105,0.0003022475393319457,0.0019297760210803538,0.0033945516546538546
with_trend,0.0005843007611285866,0.0010763435073422034,0.0006765510878756764,0.002367948027985012,0.00014606750211432207
with_trend,0.0003683750057557056,-0.00013046614787193267,0.00013814062715833408,0.0015272213780295196,0.0015502371414100047
with_trend,0.003955086552388298,0.004735392254589188,0.0038709282873892192,0.00175187045205627,-0.006525490035997228
counter_trend,0.0011087405188618948,0.0001539906693510673,-0.0008700395823005858,0.0027795315817886745,-0.0045504165797933815
counter_trend,0.001376438658703405,0.0020374440089585555,-0.001298681099912935,-0.002014129961428468,-0.00132201070051019
counter_trend,0.001519484478033517,-0.0002960968752860893,0.0013558554803196898,0.0006935160924588235,-0.0028597399177120453
counter_trend,0.000912756861337849,0.003994312774024511,0.007450344042065238,0.006412749059930389,0.008082250237942956
with_trend,0.0010526071457521713,0.00047212526390350007,0.0004566534868126748,0.005061809749478119,0.005154679110815463
with_trend,0.0011873356914438027,0.00209710648247996,0.002790999458694099,-0.000724732664045824,0.00012335875132696295
with_trend,0.00026962899258609063,0.0009937831335031788,0.0008936275182858111,0.0008628204799612238,0.0003697846078036804
counter_trend,0.0006090227882451504,-2.3135156804077184e-05,0.0017191325665300017,0.004486717135896878,0.008233363655986814
counter_trend,0.000592929417381427,0.002202330165868238,0.0016171012305370436,0.004181361753245794,0.007192250234864694
with_trend,0.0001222718102342757,0.0001299061563855286,-0.00037445741884201134,0.0023613743351469374,0.0016583037843125314
with_trend,-0.0014656524207485866,-0.0002290093834992346,0.0011068786869126157,0.0008855105831762078,0.0002595439679657918
with_trend,-0.00019088486734175625,0.0013361940713925158,0.001015515129652922,0.0012140277562937563,0.0005802976321136466
counter_trend,0.00011455716107922065,-0.0003665752783095222,-0.0006415124648998516,-0.0013212182873033607,-0.0004887695834607797
counter_trend,0.000573732247376002,0.0009332787721616498,0.0018359431916032953,-0.0015605517128627344,-0.005706715770803172
counter_trend,0.0006448569482113697,0.001450918537504231,0.004298995142895556,0.0060723306393399845,0.009880019728395695
counter_trend,-0.0012480214389384292,-0.0007305415251014358,3.804943411389594e-05,-0.0004794152599493229,-0.0003728844543169352
counter_trend,-0.00028889649142804785,-0.0008970996312768209,-0.0030106131447903417,-0.0005169726688712961,0.0037708594670620155
counter_trend,-0.00030428663801296274,9.128599140395544e-05,-0.0011258605606481176,0.00282225856757079,0.006412833288958142
with_trend,0.0005234172318056007,0.0015550801814512294,0.001410950798780286,0.0035804697100723093,0.0034515194271236282
counter_trend,0.0008563449660869971,0.0007957258156190417,-0.00029555530294411714,0.0007578341101133201,0.005661020802546268
with_trend,0.0002852360328171599,0.00036029814671656446,0.000592990699804119,0.0008031646187220964,-0.0006680528137033015
with_trend,0.0003748744170701812,0.0010196584144313015,0.0011246232512107657,0.004520985469867567,0.006080455547391672
counter_trend,0.0007255774693732953,0.0008302914310207576,0.0014661001845051036,0.0009649407648026909,0.003829820206973089
with_trend,-0.00029693195062019395,0.0005715865816451338,0.0005122076148198484,0.001328770479025465,0.0009427515199202929
with_trend,0.00010377799102956331,0.0012674834987547179,0.0015343295422556302,0.003832106645261124,0.003061239488123757
counter_trend,0.000603037522334704,0.0005285884455032974,0.001466646813579553,-0.00010422870756399139,-0.0003126935675997755
counter_trend,-0.0010788529932590496,-0.0015327152869749616,0.0010267704349637974,0.0030728709394205467,0.007819816669394797
counter_trend,0.0014966158722933276,0.003097473646139548,0.004162237657850065,0.0035591237988661373,0.00955303313815059
with_trend,-0.0003317874520329944,0.00011059581734440549,-0.000803655566314454,-0.0024699732540236496,-0.0073804275441125
counter_trend,0.0005937096462975688,0.0023303103617176024,0.0030798687901680832,0.007354578243510046,0.003673578436465652
counter_trend,-0.00021446372974609496,6.6557709231585e-05,-0.00031800533940740117,-0.00017748722461741195,0.0022703500195975224
counter_trend,-0.000797788338869565,-0.00020682854193099232,-0.00024376352923971556,0.00047277522454836074,0.0017950477701982326
counter_trend,-0.00010391538318799132,-0.00017071812952307308,0.0009574986082760972,0.0025236593059936308,0.004164037854889724
with_trend,0.00033966388294648375,0.001875542737657998,0.00255486311955333,0.0016983194147319747,0.008019021236516988
with_trend,0.00019783271444140382,0.00046159989787519784,0.0006814058840700632,-0.000659417958584263,-0.0005128806344544268
with_trend,-0.0008130722748140862,0.0006299535638520926,0.0014576905716294775,0.0019704434724392428,0.0019118358158765059
with_trend,-0.0003066191661617035,0.0005475211890699772,0.0012921427059227053,0.0011023426606608933,0.002029471240537095
with_trend,0.000342253972415163,6.553938917286395e-05,1.4557026550621188e-05,0.0006553938917288615,0.0007063616900424563
