feature,direction,midpoint,effect_size,n_before,mean_ret_before,hit_rate_before,t_stat_before,n_after,mean_ret_after,hit_rate_after,t_stat_after
B_zroc_1d,>,-0.2466089816252458,0.8225074098692232,211,0.0018940715027100142,0.6919431279620853,3.6905140973614583,165,0.0020852637731195735,0.7636363636363637,4.3684858453827164
B_roc_slope_1h,>,-352.0345637673631,0.7346033764959126,211,0.0018940715027100142,0.6919431279620853,3.6905140973614583,202,0.0020333795927945987,0.7227722772277227,3.9512212928833677
B_state_1d_ord,<,-1.6040569020021076,-0.6228027736735359,211,0.0018940715027100142,0.6919431279620853,3.6905140973614583,139,0.002754139053142576,0.7841726618705036,4.325637017729625
B_gap_acc_1d,>,38.43682579466832,0.5834331383209203,211,0.0018940715027100142,0.6919431279620853,3.6905140973614583,138,0.002397097589341455,0.7391304347826086,3.7527631609921897
A_macd_sign_1d,>,0.4287671232876712,0.548780597539003,211,0.0018940715027100142,0.6919431279620853,3.6905140973614583,160,0.002374533298495634,0.75625,4.22559790557176
B_gap_norm_1h,>,0.006569233305799171,0.535033032629765,211,0.0018940715027100142,0.6919431279620853,3.6905140973614583,88,0.003248071105096312,0.8409090909090909,4.12455809513405
B_zroc,>,-0.4618108569910821,0.5221507803410808,211,0.0018940715027100142,0.6919431279620853,3.6905140973614583,107,0.0025214819107812936,0.7850467289719626,3.166913339893173
B_gap_1h,>,115.99354944535419,0.5135565959720179,211,0.0018940715027100142,0.6919431279620853,3.6905140973614583,88,0.003248071105096312,0.8409090909090909,4.12455809513405
