feature,direction,midpoint,effect_size,n_before,mean_ret_before,hit_rate_before,t_stat_before,n_after,mean_ret_after,hit_rate_after,t_stat_after
A_hist_slope_15m,<,-0.7602108577438491,-0.6860034694019395,76,0.0034056174157723724,0.7236842105263158,1.9113506445950632,41,0.004121170101063631,0.8048780487804879,1.6702796804232714
B_gap_acc,<,-4.293290614311099,-0.6030009774556048,76,0.0034056174157723724,0.7236842105263158,1.9113506445950632,38,0.005543996733135971,0.8157894736842105,1.7814692005835435
B_roc_slope_1d,>,-13.100321626908455,0.5396923942449354,76,0.0034056174157723724,0.7236842105263158,1.9113506445950632,61,0.004261010228740568,0.7377049180327869,1.9923242052776187
A_macd_sign,<,-0.4554112554112554,-0.5291835438584479,76,0.0034056174157723724,0.7236842105263158,1.9113506445950632,59,0.004491241896682542,0.7796610169491526,2.007432147795811
