bar_close,direction,followed_through,lag_bars
2023-11-13 12:15:00+05:30,1,True,4.0
2023-11-23 12:15:00+05:30,-1,False,
2023-11-23 13:15:00+05:30,1,False,
2023-11-24 11:15:00+05:30,-1,False,
2023-11-29 10:15:00+05:30,1,False,
2023-12-11 13:15:00+05:30,-1,False,
2023-12-14 15:15:00+05:30,1,False,
2023-12-19 14:15:00+05:30,-1,False,
2023-12-20 11:15:00+05:30,1,False,
2023-12-20 14:15:00+05:30,-1,False,
2023-12-27 15:15:00+05:30,1,False,
2024-01-01 10:15:00+05:30,-1,False,
2024-01-12 12:15:00+05:30,1,False,
2024-01-17 12:15:00+05:30,-1,False,
2024-01-24 15:15:00+05:30,1,False,
2024-01-29 13:15:00+05:30,-1,False,
2024-02-01 15:15:00+05:30,1,False,
2024-02-08 12:15:00+05:30,-1,False,
2024-02-15 12:15:00+05:30,1,False,
2024-02-22 11:15:00+05:30,-1,False,
2024-02-23 12:15:00+05:30,1,False,
2024-02-26 13:15:00+05:30,-1,True,3.0
2024-03-01 13:15:00+05:30,1,False,
2024-03-06 11:15:00+05:30,-1,False,
2024-03-07 10:15:00+05:30,1,False,
2024-03-11 14:15:00+05:30,-1,True,3.0
2024-03-18 15:15:00+05:30,1,False,
2024-03-21 13:15:00+05:30,-1,False,
2024-04-01 14:15:00+05:30,1,False,
2024-04-12 13:15:00+05:30,-1,True,3.0
2024-04-22 10:15:00+05:30,1,False,
2024-04-22 14:15:00+05:30,-1,False,
2024-04-26 11:15:00+05:30,1,False,
2024-05-03 13:15:00+05:30,-1,False,
2024-05-09 14:15:00+05:30,1,False,
2024-05-14 13:15:00+05:30,-1,False,
2024-05-22 12:15:00+05:30,1,True,3.0
2024-05-29 10:15:00+05:30,-1,False,
2024-06-03 12:15:00+05:30,1,False,
2024-06-04 12:15:00+05:30,-1,True,1.0
2024-06-07 13:15:00+05:30,1,True,2.0
2024-06-19 15:15:00+05:30,-1,False,
2024-06-26 10:15:00+05:30,1,False,
2024-07-05 11:15:00+05:30,-1,False,
2024-07-12 14:15:00+05:30,1,False,
2024-07-18 12:15:00+05:30,-1,False,
2024-07-18 14:15:00+05:30,1,False,
2024-07-19 14:15:00+05:30,-1,False,
2024-07-26 13:15:00+05:30,1,False,
2024-08-02 11:15:00+05:30,-1,True,3.0
2024-08-07 15:15:00+05:30,1,False,
2024-08-09 15:15:00+05:30,-1,False,
2024-08-13 14:15:00+05:30,1,False,
2024-08-16 12:15:00+05:30,-1,False,
2024-08-21 12:15:00+05:30,1,False,
2024-09-03 14:15:00+05:30,-1,False,
2024-09-12 15:15:00+05:30,1,False,
2024-09-30 12:15:00+05:30,-1,False,
2024-10-08 11:15:00+05:30,1,False,
2024-10-14 12:15:00+05:30,-1,False,
2024-10-17 10:15:00+05:30,1,False,
2024-10-21 14:15:00+05:30,-1,False,
2024-10-21 15:15:00+05:30,1,False,
2024-10-28 14:15:00+05:30,-1,False,
2024-11-04 10:15:00+05:30,1,False,
2024-11-06 10:15:00+05:30,-1,False,
2024-11-12 14:15:00+05:30,1,False,
2024-11-19 13:15:00+05:30,-1,False,
2024-11-21 12:15:00+05:30,1,False,
2024-11-22 13:15:00+05:30,-1,False,
2024-11-29 11:15:00+05:30,1,True,2.0
2024-11-29 15:15:00+05:30,-1,False,
2024-12-02 13:15:00+05:30,1,True,1.0
2024-12-10 13:15:00+05:30,-1,False,
2024-12-16 12:15:00+05:30,1,False,
2024-12-16 15:15:00+05:30,-1,False,
2024-12-20 13:15:00+05:30,1,False,
2024-12-27 12:15:00+05:30,-1,False,
2024-12-30 15:15:00+05:30,1,True,3.0
2025-01-01 12:15:00+05:30,-1,False,
2025-01-06 15:15:00+05:30,1,False,
2025-01-16 11:15:00+05:30,-1,False,
2025-01-22 11:15:00+05:30,1,False,
2025-01-23 11:15:00+05:30,-1,False,
2025-01-27 12:15:00+05:30,1,False,
2025-01-29 10:15:00+05:30,-1,False,
2025-02-05 11:15:00+05:30,1,False,
2025-02-07 14:15:00+05:30,-1,False,
2025-02-13 11:15:00+05:30,1,True,2.0
2025-02-19 12:15:00+05:30,-1,False,
2025-02-21 10:15:00+05:30,1,False,
2025-03-05 12:15:00+05:30,-1,False,
2025-03-20 12:15:00+05:30,1,False,
2025-03-27 12:15:00+05:30,-1,False,
2025-04-08 12:15:00+05:30,1,True,3.0
2025-04-11 12:15:00+05:30,-1,True,3.0
2025-04-17 14:15:00+05:30,1,False,
2025-04-25 12:15:00+05:30,-1,False,
2025-04-28 15:15:00+05:30,1,False,
2025-04-29 15:15:00+05:30,-1,False,
2025-05-12 14:15:00+05:30,1,True,1.0
2025-05-14 13:15:00+05:30,-1,False,
2025-05-15 14:15:00+05:30,1,False,
2025-05-20 11:15:00+05:30,-1,False,
2025-05-26 10:15:00+05:30,1,False,
2025-05-27 12:15:00+05:30,-1,False,
2025-06-05 13:15:00+05:30,1,False,
2025-06-12 14:15:00+05:30,-1,False,
2025-06-20 12:15:00+05:30,1,True,3.0
2025-07-02 11:15:00+05:30,-1,False,
2025-07-16 10:15:00+05:30,1,False,
2025-07-22 14:15:00+05:30,-1,False,
2025-07-25 10:15:00+05:30,1,False,
2025-07-30 13:15:00+05:30,-1,False,
2025-08-01 13:15:00+05:30,1,False,
2025-08-05 12:15:00+05:30,-1,False,
2025-08-05 13:15:00+05:30,1,False,
2025-08-11 15:15:00+05:30,-1,False,
2025-08-20 15:15:00+05:30,1,False,
2025-08-22 15:15:00+05:30,-1,False,
2025-09-01 10:15:00+05:30,1,False,
2025-09-02 12:15:00+05:30,-1,False,
2025-09-03 12:15:00+05:30,1,False,
2025-09-04 10:15:00+05:30,-1,False,
2025-09-10 13:15:00+05:30,1,True,4.0
2025-09-22 10:15:00+05:30,-1,False,
2025-09-29 15:15:00+05:30,1,False,
2025-10-03 11:15:00+05:30,-1,False,
2025-10-09 10:15:00+05:30,1,True,2.0
2025-10-14 13:15:00+05:30,-1,False,
2025-10-15 12:15:00+05:30,1,False,
2025-10-24 14:15:00+05:30,-1,False,
2025-10-27 15:15:00+05:30,1,False,
2025-10-28 11:15:00+05:30,-1,False,
2025-10-29 15:15:00+05:30,1,False,
2025-10-30 11:15:00+05:30,-1,False,
